ts,event,symbol,action,lot,price,ticket,ok,ret,pnl
1759410823,open,XAUUSD,1,2.51,3891.64,282469173,True,,
1759410887,close,XAUUSD,0,,3891.28,282469595,True,,
1759412046,open,XAUUSD,1,2.47,3894.29,282476949,True,,
1759412068,close,XAUUSD,0,,3893.26,282477090,True,,
1759413989,open,XAUUSD,1,2.4,3874.27,282491866,True,,
1759413990,close,XAUUSD,0,,3873.55,,True,,
1759434450,open,XAUUSD,1,2.36,3856.16,282569956,True,,
1759434477,close,XAUUSD,0,,3856.27,282569988,True,,
1759469617,open,XAUUSD,1,2.29,3856.7,282605665,True,,
1759469620,close,XAUUSD,0,,3857.19,282605669,True,,
1759469861,close,XAUUSD,0,,,,True,,
1759474551,close,XAUUSD,0,,,,True,,
1759474554,open,XAUUSD,1,2.31,3857.81,282615330,True,,
1759474554,close,XAUUSD,0,,3857.71,282615331,True,,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759477791,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759478877,open,XAUUSD,1,2.27,3864.68,282627239,True,,
1759478879,close,XAUUSD,0,,3864.83,282627240,True,,
1759498184,open,XAUUSD,1,2.19,3881.7,282689695,True,,
1759500900,open,XAUUSD,1,2.23,3867.74,282708354,True,,
1759503291,open,XAUUSD,1,2.2,3877.24,282717880,True,,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759516793,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759517849,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759518294,open,XAUUSD,1,0.21,3886.6,282755669,True,,
1759518295,close,XAUUSD,0,,3886.59,282755671,True,,
1759519068,open,XAUUSD,1,0.21,3886.96,282756512,True,,
1759519071,close,XAUUSD,0,,3886.91,282756514,True,,
1759519518,open,XAUUSD,1,0.21,3886.8,282756802,True,,
1759519522,close,XAUUSD,0,,3886.68,282756803,True,,
1759519539,open,XAUUSD,1,0.21,3887.03,282756812,True,,
1759519546,close,XAUUSD,0,,3886.87,282756814,True,,
1759520147,open,XAUUSD,1,0.21,3888.27,282757325,True,,
1759520154,close,XAUUSD,0,,3888.02,282757335,True,,
1759520927,open,XAUUSD,1,0.21,3886.93,282757836,True,,
1759520933,close,XAUUSD,0,,3886.62,282757843,True,,
1759521694,skip,XAUUSD,1,,,,True,SKIP_SPREAD_GUARD,
1759523785,open,XAUUSD,1,0.2,3884.36,282762306,True,,
1759523786,close,XAUUSD,0,,3884.17,282762307,True,,
1759524292,open,XAUUSD,1,0.2,3885.01,282762595,True,,
1759524292,close,XAUUSD,0,,3884.82,282762596,True,,
1759524960,open,XAUUSD,1,0.2,3886.8,,False,,
1759524960,close,XAUUSD,0,,3886.61,,True,,
1759525653,metrics,XAUUSD,1,0.2,3886.8,,False,OPEN_METRICS:spread=0.19000000000005457;deviation=3,
1759525653,open,XAUUSD,1,0.2,3886.8,,False,,
1759525653,close,XAUUSD,0,,3886.61,,True,,
1759609077222,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759609077,metrics,XAUUSD,1,0.015,3886.8,,False,OPEN_METRICS:spread=0.19000000000005457;deviation=3,
1759609077,open,XAUUSD,1,0.015,3886.8,,False,,
1759609077,close,XAUUSD,0,,3886.61,,True,,
1759609642,close,XAUUSD,0,,,,True,,
1759609646048,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759609646,metrics,XAUUSD,1,0.015,3886.8,,False,OPEN_METRICS:spread=0.19000000000005457;deviation=3,
1759609646,open,XAUUSD,1,0.015,3886.8,,False,,
1759609646,close,XAUUSD,0,,3886.61,,True,,
1759609755,close,XAUUSD,0,,,,True,,
1759609759062,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759609759,metrics,XAUUSD,1,0.015,3886.8,,False,OPEN_METRICS:spread=0.19000000000005457;deviation=3,
1759609759,open,XAUUSD,1,0.015,3886.8,,False,,
1759609759,close,XAUUSD,0,,3886.61,,True,,
1759609782,close,XAUUSD,0,,,,True,,
1759610154242,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759610154,metrics,XAUUSD,1,0.015,3886.8,,False,OPEN_METRICS:spread=0.19000000000005457;deviation=3,
1759610154,open,XAUUSD,1,0.015,3886.8,,False,,
1759610154,close,XAUUSD,0,,3886.61,,True,,
1759636965811,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759636965811,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759636965811,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759636965811,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759637036519,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759637036519,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759637036522,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759637036522,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759638511,open,XAUUSD,1,0.1,,,True,,
1759638511,close,XAUUSD,0,,,,True,,
1759701549246,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759701549246,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701549251,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701549254,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701549255,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701549257,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701549258,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701549258,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701551665,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759701551665,trading_hours_block,XAUUSD,1,0.015,,,True,SKIP_TRADING_HOURS,
1759701551677,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759701551677,trading_hours_block,XAUUSD,1,0.015,,,True,SKIP_TRADING_HOURS,
1759701551679,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759701551679,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759701551679,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759701551679,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759701551679,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759701551679,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759701551686,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759701551686,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759701551688,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759701551688,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759701551688,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759701551688,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759701589380,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759701589380,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701589380,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701589380,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604169,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759701604171,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604173,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604174,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604174,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604176,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604178,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604178,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604180,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604182,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604184,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604184,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604186,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604188,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604188,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759701604190,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702271929,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759702271931,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702271933,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702271934,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702271936,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702271938,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702271939,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702271939,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702273771,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759702273773,trading_hours_block,XAUUSD,1,0.015,,,True,SKIP_TRADING_HOURS,
1759702273775,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759702273776,trading_hours_block,XAUUSD,1,0.015,,,True,SKIP_TRADING_HOURS,
1759702273776,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759702273779,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759702273779,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759702273782,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759702273782,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759702273785,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759702273785,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759702273787,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759702273787,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759702273792,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759702273792,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759702273795,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759702287929,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287929,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287945,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287945,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287945,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759702287945,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703055390,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759703055390,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703055390,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703055407,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703055407,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703055407,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703055407,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703055407,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703057189,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759703057204,trading_hours_block,XAUUSD,1,0.015,,,True,SKIP_TRADING_HOURS,
1759703057206,canary_apply,XAUUSD,1,0.015,,,True,CANARY:prev=0.0300;vol=0.500,
1759703057207,trading_hours_block,XAUUSD,1,0.015,,,True,SKIP_TRADING_HOURS,
1759703057207,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759703057210,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759703057210,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759703057213,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759703057213,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759703057216,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759703057216,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759703057218,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759703057220,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759703057220,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759703057224,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759703057224,trading_hours_block,XAUUSD,1,0.01,,,True,SKIP_TRADING_HOURS,
1759703069630,trading_hours_block,XAUUSD,1,0.1,,,True,SKIP_TRADING_HOURS,
1759703069645,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069647,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069649,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069650,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069652,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069653,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069654,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069655,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069655,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069658,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069659,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069660,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069662,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069663,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759703069664,idempotent_skip,XAUUSD,1,0.1,,,True,SKIP_IDEMPOTENT,
1759722361,open,XAUUSD,1,0.1,,,True,,
1759722361,close,XAUUSD,0,,,,True,,
1759722369416,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759722369,metrics,XAUUSD,1,0.01,3928.78,282840257,True,OPEN_METRICS:spread=0.14000000000032742;deviation=3,
1759722369,open,XAUUSD,1,0.01,3928.78,282840257,True,,
1759722370,close,XAUUSD,0,,3928.52,282840260,True,,
1759722394,open,XAUUSD,1,0.1,,,True,,
1759722394,close,XAUUSD,0,,,,True,,
1759724032,open,XAUUSD,1,0.1,,,True,,
1759724032,close,XAUUSD,0,,,,True,,
1759724034066,canary_apply,XAUUSD,1,0.01,,,True,CANARY:prev=0.0200;vol=0.500,
1759724034,metrics,XAUUSD,1,0.01,3929.42,282844092,True,OPEN_METRICS:spread=0.13999999999987267;deviation=3,
1759724034,open,XAUUSD,1,0.01,3929.42,282844092,True,,
1759724035,close,XAUUSD,0,,3929.28,282844093,True,,
1759724047,open,XAUUSD,1,0.1,,,True,,
1759724047,close,XAUUSD,0,,,,True,,
1759743680,open,XAUUSD,1,0.1,,,True,,
1759743680,close,XAUUSD,0,,,,True,,
1759743682223,canary_apply,XAUUSD,1,0.02,,,True,CANARY:prev=0.0400;vol=0.500,
1759743682,metrics,XAUUSD,1,0.02,3938.87,282912248,True,OPEN_METRICS:spread=0.09999999999990905;deviation=3,
1759743682,open,XAUUSD,1,0.02,3938.87,282912248,True,,
1759743683,close,XAUUSD,0,,3938.92,282912250,True,,
1759743705,open,XAUUSD,1,0.1,,,True,,
1759743705,close,XAUUSD,0,,,,True,,
1759745072,open,XAUUSD,1,0.1,,,True,,
1759745072,close,XAUUSD,0,,,,True,,
1759745074130,canary_apply,XAUUSD,1,0.02,,,True,CANARY:prev=0.0400;vol=0.500,
1759745074,metrics,XAUUSD,1,0.02,3941.15,282916401,True,OPEN_METRICS:spread=0.09999999999990905;deviation=3,
1759745074,open,XAUUSD,1,0.02,3941.14,282916401,True,,
1759745075,close,XAUUSD,0,,3940.79,282916403,True,,
1759745088,open,XAUUSD,1,0.1,,,True,,
1759745088,close,XAUUSD,0,,,,True,,
1759745103,open,XAUUSD,-1,0.1,,,True,,
1759745103,metrics,XAUUSD,0,,,,True,CLOSE_METRICS:spread=None,
1759745103,close,XAUUSD,0,,,,True,,
1759745103589,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103,open,XAUUSD,1,0.1,,,True,,
1759745103593,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103597,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103597,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103597,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103597,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103606,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103608,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103609,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103614,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103616,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103617,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103618,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103619,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103619,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103621,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103626,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103628,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103628,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103628,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103628,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103638,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103640,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103642,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103643,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103643,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103643,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103643,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103643,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103643,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103643,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103655,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103659,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103665,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103668,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103669,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103669,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103672,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103674,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103675,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103677,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103677,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103677,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103677,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103677,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103690,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103704,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103708,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103709,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103711,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103712,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103713,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103714,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103715,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103716,idempotent_skip,XAUUSD,-1,0.1,,,True,SKIP_IDEMPOTENT,
1759745103717,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
1759745103718,idempotent_skip,XAUUSD,0,0.1,,,True,SKIP_IDEMPOTENT,
